TIME                     OPNAM  # OPS/SEC p50(ms) p95(ms) p99(ms)    pMax
2020-11-10T23:16:25.707Z write  1    79.0     1.0     1.3     1.6     1.6
2020-11-10T23:16:26.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:26.707Z write  1    60.0     1.0     1.4     1.6     1.6
2020-11-10T23:16:27.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:27.707Z write  1    67.0     1.0     1.4     2.2     2.2
2020-11-10T23:16:28.706Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:28.706Z write  1    65.0     1.0     1.2     1.3     1.3
2020-11-10T23:16:29.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:29.707Z write  1    74.0     1.0     1.4     7.1     7.1
2020-11-10T23:16:30.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:30.707Z write  1    49.0     1.0     1.4     1.7     1.7
2020-11-10T23:16:31.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:31.707Z write  1    67.0     1.0     1.3     7.1     7.1
2020-11-10T23:16:32.706Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:32.706Z write  1    57.0     1.0     1.4     1.6     1.6
2020-11-10T23:16:33.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:33.707Z write  1    65.0     1.0     1.3     8.9     8.9
2020-11-10T23:16:34.706Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:34.706Z write  1    68.0     1.0     1.4     1.5     1.5
2020-11-10T23:16:35.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:35.707Z write  1    58.0     1.0     1.3     1.4     1.4
2020-11-10T23:16:36.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:36.707Z write  1    57.0     1.0     1.4     1.7     1.7
2020-11-10T23:16:37.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:37.707Z write  1    62.0     1.0     1.4     1.6     1.6
2020-11-10T23:16:38.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:38.707Z write  1    65.0     1.0     1.4     1.9     1.9
2020-11-10T23:16:39.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:39.707Z write  1    66.0     1.0     1.4     2.1     2.1
2020-11-10T23:16:40.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:40.707Z write  1    77.0     1.0     1.3     1.8     1.8
2020-11-10T23:16:41.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:41.707Z write  1    68.0     1.0     1.4     7.1     7.1
2020-11-10T23:16:42.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:42.707Z write  1    69.0     1.0     1.3     6.8     6.8
2020-11-10T23:16:43.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:43.707Z write  1    65.0     1.0     1.4     5.5     5.5
2020-11-10T23:16:44.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:44.707Z write  1    68.0     1.0     1.4     1.6     1.6
2020-11-10T23:16:45.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:45.707Z write  1    69.9     1.0     1.8     7.6     7.6
2020-11-10T23:16:46.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:46.707Z write  1    70.1     1.0     1.4     1.6     1.6
2020-11-10T23:16:47.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:47.707Z write  1    49.0     1.0     1.7   419.4   419.4
2020-11-10T23:16:48.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:48.707Z write  1    71.9     1.0     1.3   419.4   419.4
2020-11-10T23:16:49.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:49.707Z write  1    41.0     1.0     1.5   419.4   419.4
2020-11-10T23:16:50.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:50.707Z write  1    54.0     1.0     1.4     6.6     6.6
2020-11-10T23:16:51.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:51.707Z write  1    61.0     1.0     1.6   419.4   419.4
2020-11-10T23:16:52.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:52.707Z write  1    35.0     1.0     1.4     1.6     1.6
2020-11-10T23:16:53.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:53.707Z write  1    45.0     1.0     1.2     1.4     1.4
2020-11-10T23:16:54.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:54.707Z write  1    23.0     1.0   419.4   419.4   419.4
2020-11-10T23:16:55.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:55.707Z write  1     5.0   419.4   419.4   419.4   419.4
2020-11-10T23:16:56.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:56.707Z write  1     4.0     0.4   419.4   419.4   419.4
2020-11-10T23:16:57.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:57.707Z write  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:58.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:58.707Z write  1     6.0     0.5   419.4   419.4   419.4
2020-11-10T23:16:59.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:16:59.707Z write  1     4.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:00.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:00.707Z write  1     2.0     0.4   419.4   419.4   419.4
2020-11-10T23:17:01.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:01.708Z write  1     5.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:02.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:02.707Z write  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:03.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:03.707Z write  1     4.0     0.6   419.4   419.4   419.4
2020-11-10T23:17:04.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:04.707Z write  1     3.0     0.5     0.6     0.6     0.6
2020-11-10T23:17:05.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:05.707Z write  1     5.0     0.4   419.4   419.4   419.4
2020-11-10T23:17:06.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:06.707Z write  1     5.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:07.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:07.707Z write  1     4.0     0.4   419.4   419.4   419.4
2020-11-10T23:17:08.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:08.707Z write  1     6.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:09.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:09.707Z write  1     6.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:10.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:10.707Z write  1     6.0     0.4   419.4   419.4   419.4
2020-11-10T23:17:11.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:11.707Z write  1     3.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:12.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:12.707Z write  1     4.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:13.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:13.707Z write  1     6.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:14.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:14.707Z write  1     7.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:15.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:15.707Z write  1     3.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:16.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:16.707Z write  1    12.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:17.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:17.707Z write  1     3.0     0.7   419.4   419.4   419.4
2020-11-10T23:17:18.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:18.707Z write  1     6.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:19.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:19.707Z write  1     3.0  1275.1  1275.1  1275.1  1275.1
2020-11-10T23:17:20.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:20.707Z write  1    10.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:21.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:21.707Z write  1     8.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:22.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:22.707Z write  1     7.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:23.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:23.707Z write  1     4.0   419.4   419.4   419.4   419.4
2020-11-10T23:17:24.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:24.707Z write  1     9.0     0.6   419.4   419.4   419.4
2020-11-10T23:17:25.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:25.707Z write  1     6.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:26.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:26.707Z write  1     4.0     0.4   419.4   419.4   419.4
2020-11-10T23:17:27.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:27.707Z write  1     8.0     0.4   419.4   419.4   419.4
2020-11-10T23:17:28.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:28.707Z write  1     5.0   419.4   419.4   419.4   419.4
2020-11-10T23:17:29.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:29.707Z write  1    13.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:30.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:30.707Z write  1     6.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:31.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:31.707Z write  1    11.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:32.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:32.707Z write  1    11.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:33.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:33.707Z write  1     9.0     0.5  1275.1  1275.1  1275.1
2020-11-10T23:17:34.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:34.707Z write  1     5.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:35.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:35.707Z write  1     2.0     0.4     0.5     0.5     0.5
2020-11-10T23:17:36.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:36.707Z write  1     9.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:37.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:37.707Z write  1     9.0     0.5  1275.1  1275.1  1275.1
2020-11-10T23:17:38.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:38.707Z write  1     8.0     0.4     0.6     0.6     0.6
2020-11-10T23:17:39.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:39.707Z write  1     2.0     0.4     0.4     0.4     0.4
2020-11-10T23:17:40.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:40.708Z write  1    11.0     0.5  1275.1  1275.1  1275.1
2020-11-10T23:17:41.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:41.708Z write  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:42.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:42.708Z write  1    11.0     0.4     0.7     0.7     0.7
2020-11-10T23:17:43.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:43.708Z write  1    14.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:44.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:44.707Z write  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:45.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:45.708Z write  1     3.0     0.5     0.5     0.5     0.5
2020-11-10T23:17:46.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:46.707Z write  1    13.0     0.4     0.6     0.6     0.6
2020-11-10T23:17:47.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:47.707Z write  1     4.0     0.5  1275.1  1275.1  1275.1
2020-11-10T23:17:48.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:48.708Z write  1     6.0     0.5     0.7     0.7     0.7
2020-11-10T23:17:49.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:49.708Z write  1    13.0     0.5   419.4   419.4   419.4
2020-11-10T23:17:50.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:50.708Z write  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:51.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:51.708Z write  1     7.0     0.4     0.5     0.5     0.5
2020-11-10T23:17:52.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:52.708Z write  1    13.0     0.4   419.4   419.4   419.4
2020-11-10T23:17:53.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:53.708Z write  1     2.0     0.3     0.4     0.4     0.4
2020-11-10T23:17:54.707Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:54.707Z write  1     7.0     0.4     0.5     0.5     0.5
2020-11-10T23:17:55.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:55.708Z write  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:56.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:56.708Z write  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:57.708Z  read  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:57.708Z write  1     0.0     0.0     0.0     0.0     0.1
2020-11-10T23:17:58.708Z  read  1   229.9     3.0    19.9  3758.1 14495.5
2020-11-10T23:17:58.708Z write  1    40.0     3.8    22.0    41.9    41.9
2020-11-10T23:17:59.708Z  read  1   251.1     3.0     9.4    12.6    15.2
2020-11-10T23:17:59.708Z write  1    82.0     3.5     8.4    11.0    11.0
2020-11-10T23:18:00.708Z  read  1   261.9     2.5     3.7     6.6     7.1
2020-11-10T23:18:00.708Z write  1    71.0     3.1     3.8     5.0     5.0
2020-11-10T23:18:01.708Z  read  1   270.0     2.6     3.7     5.2    13.6
2020-11-10T23:18:01.708Z write  1    63.0     3.3     5.0     7.9     7.9
2020-11-10T23:18:02.709Z  read  1   256.9     2.6     3.5     4.5     6.0
2020-11-10T23:18:02.709Z write  1    76.0     3.3     4.5     5.0     5.0
2020-11-10T23:18:03.708Z  read  1   274.1     2.6     3.7     4.7     7.1
2020-11-10T23:18:03.708Z write  1    59.0     3.1     4.1     6.6     6.6
2020-11-10T23:18:04.708Z  read  1   256.2     2.5     3.7     5.0     6.3
2020-11-10T23:18:04.708Z write  1    77.1     3.3     4.5    11.0    11.0
2020-11-10T23:18:05.708Z  read  1   268.8     2.5     3.7     5.0     7.3
2020-11-10T23:18:05.708Z write  1    64.0     3.1     3.7     6.3     6.3
2020-11-10T23:18:06.708Z  read  1   241.2     2.6     3.8     5.5     5.8
2020-11-10T23:18:06.708Z write  1    92.1     3.1     4.1     5.8     5.8
2020-11-10T23:18:07.708Z  read  1   273.9     2.5     3.5     4.2     6.3
2020-11-10T23:18:07.708Z write  1    59.0     3.1     3.9    10.5    10.5
2020-11-10T23:18:08.708Z  read  1   255.9     2.6     3.8     5.0     7.1
2020-11-10T23:18:08.708Z write  1    77.0     3.1     3.8     3.9     3.9
2020-11-10T23:18:09.709Z  read  1   251.9     2.5     3.4     4.5     5.0
2020-11-10T23:18:09.709Z write  1    80.0     3.1     3.5     3.8     3.8
2020-11-10T23:18:10.708Z  read  1   259.2     2.6     3.9     5.5     7.9
2020-11-10T23:18:10.708Z write  1    75.0     3.3     3.9     4.5     4.5
2020-11-10T23:18:11.708Z  read  1   263.1     2.5     3.5     4.7     5.2
2020-11-10T23:18:11.708Z write  1    70.0     3.1     3.9     5.2     5.2
2020-11-10T23:18:12.708Z  read  1   261.9     2.5     3.7     4.2     7.3
2020-11-10T23:18:12.708Z write  1    71.0     3.1     3.7     4.5     4.5
2020-11-10T23:18:13.708Z  read  1   260.1     2.5     3.5     5.0     5.2
2020-11-10T23:18:13.708Z write  1    72.0     3.1     4.5     6.8     6.8
2020-11-10T23:18:14.708Z  read  1   270.0     2.5     3.8     5.5     6.6
2020-11-10T23:18:14.708Z write  1    64.0     3.1     4.2     5.5     5.5
2020-11-10T23:18:15.709Z  read  1   276.7     2.5     3.5     5.5     7.9
2020-11-10T23:18:15.709Z write  1    55.9     3.3     3.8     7.9     7.9
2020-11-10T23:18:16.708Z  read  1   279.2     2.5     3.8     5.2     5.2
2020-11-10T23:18:16.708Z write  1    54.0     3.1     5.0     5.8     5.8
2020-11-10T23:18:17.708Z  read  1   262.0     2.5     3.9     5.0     7.6
2020-11-10T23:18:17.708Z write  1    71.0     3.1     4.5     9.4     9.4
2020-11-10T23:18:18.708Z  read  1   259.9     2.5     3.4     5.0     5.5
2020-11-10T23:18:18.708Z write  1    73.0     3.1     5.2     9.4     9.4
2020-11-10T23:18:19.708Z  read  1   267.0     2.5     3.5     5.0     7.3
2020-11-10T23:18:19.708Z write  1    67.0     3.1     3.5     3.7     3.7
2020-11-10T23:18:20.709Z  read  1   268.9     2.5     3.5     5.0    12.6
2020-11-10T23:18:20.709Z write  1    63.0     3.0     3.7     7.6     7.6
2020-11-10T23:18:21.709Z  read  1   267.9     2.5     3.7     5.2     5.5
2020-11-10T23:18:21.709Z write  1    65.0     3.1     3.8     4.1     4.1
2020-11-10T23:18:22.708Z  read  1   270.3     2.5     3.4     5.0     7.1
2020-11-10T23:18:22.708Z write  1    63.1     3.1     3.7    10.0    10.0
2020-11-10T23:18:23.709Z  read  1   264.9     2.5     3.4     5.2     6.3
2020-11-10T23:18:23.709Z write  1    68.0     3.1     3.7     5.0     5.0
2020-11-10T23:18:24.709Z  read  1   258.9     2.5     3.5     4.5     5.8
2020-11-10T23:18:24.709Z write  1    74.0     3.1     3.9     5.5     5.5
2020-11-10T23:18:25.708Z  read  1   261.3     2.5     3.5     4.5     5.2
2020-11-10T23:18:25.708Z write  1    72.1     3.1     3.9     4.7     4.7
2020-11-10T23:18:26.708Z  read  1   270.9     2.4     3.7     6.0     6.3
2020-11-10T23:18:26.708Z write  1    61.0     3.1     3.8     4.1     4.1
2020-11-10T23:18:27.709Z  read  1   267.9     2.5     3.3     5.2     5.8
2020-11-10T23:18:27.709Z write  1    66.0     3.3     3.9     4.5     4.5
2020-11-10T23:18:28.708Z  read  1   263.2     2.5     3.7     6.0     7.1
2020-11-10T23:18:28.708Z write  1    70.0     3.3     3.9     4.7     4.7
2020-11-10T23:18:29.709Z  read  1   274.8     2.5     3.4     4.2     4.7
2020-11-10T23:18:29.709Z write  1    59.0     3.1     3.9     5.0     5.0
2020-11-10T23:18:30.709Z  read  1   264.9     2.5     3.4     4.1     4.7
2020-11-10T23:18:30.709Z write  1    67.0     3.1     3.8     5.2     5.2
2020-11-10T23:18:31.708Z  read  1   262.2     2.5     3.4     5.2     7.6
2020-11-10T23:18:31.708Z write  1    71.1     3.0     3.7     5.0     5.0
2020-11-10T23:18:32.709Z  read  1   281.9     2.5     3.4     4.2     6.0
2020-11-10T23:18:32.709Z write  1    51.0     3.1     3.8     3.9     3.9
2020-11-10T23:18:33.708Z  read  1   260.1     2.5     3.4     4.5     4.7
2020-11-10T23:18:33.708Z write  1    73.0     3.1     3.7     5.5     5.5
2020-11-10T23:18:34.709Z  read  1   271.9     2.5     3.5     4.1     4.7
2020-11-10T23:18:34.709Z write  1    61.0     3.1     3.7     6.6     6.6
2020-11-10T23:18:35.708Z  read  1   273.1     2.5     3.5     5.8     9.4
2020-11-10T23:18:35.708Z write  1    60.0     3.1     3.5     6.3     6.3
2020-11-10T23:18:36.708Z  read  1   257.0     2.5     3.4     5.2     5.8
2020-11-10T23:18:36.708Z write  1    76.0     3.1     3.5     4.7     4.7
2020-11-10T23:18:37.709Z  read  1   262.8     2.5     3.5     4.5     6.0
2020-11-10T23:18:37.709Z write  1    69.9     3.0     3.5     4.5     4.5
2020-11-10T23:18:38.708Z  read  1   263.2     2.5     3.4     4.5     9.4
2020-11-10T23:18:38.708Z write  1    70.1     3.0     3.8     6.3     6.3
2020-11-10T23:18:39.709Z  read  1   268.8     2.5     3.5     5.0     7.1
2020-11-10T23:18:39.709Z write  1    64.0     3.1     3.8     4.5     4.5
2020-11-10T23:18:40.709Z  read  1   264.0     2.4     3.4     4.7     8.4
2020-11-10T23:18:40.709Z write  1    69.0     3.1     4.7     7.6     7.6
2020-11-10T23:18:41.709Z  read  1   279.0     2.4     3.3     4.7     6.0
2020-11-10T23:18:41.709Z write  1    54.0     3.1     4.2     5.0     5.0
2020-11-10T23:18:42.709Z  read  1   268.1     2.4     3.4     4.1     5.5
2020-11-10T23:18:42.709Z write  1    65.0     3.1     3.8     5.5     5.5
2020-11-10T23:18:43.708Z  read  1   276.1     2.4     3.4     4.5     5.2
2020-11-10T23:18:43.708Z write  1    57.0     3.0     3.7     5.0     5.0
2020-11-10T23:18:44.709Z  read  1   260.8     2.5     3.4     3.9     6.0
2020-11-10T23:18:44.709Z write  1    71.9     3.1     3.7     5.0     5.0
2020-11-10T23:18:45.708Z  read  1   281.3     2.5     3.4     4.1    15.2
2020-11-10T23:18:45.708Z write  1    52.1     3.1     3.8     4.5     4.5
2020-11-10T23:18:46.709Z  read  1   260.9     2.4     3.4     4.7     5.2
2020-11-10T23:18:46.709Z write  1    73.0     3.1     3.5     5.0     5.0
2020-11-10T23:18:47.708Z  read  1   246.1     2.6     5.8    24.1    35.7
2020-11-10T23:18:47.708Z write  1    77.0     3.3    15.7    75.5    75.5
2020-11-10T23:18:48.708Z  read  1   272.0     2.5     4.7     6.3     7.6
2020-11-10T23:18:48.708Z write  1    62.0     3.1     4.1     8.9     8.9
2020-11-10T23:18:49.708Z  read  1   213.0     2.4     4.7     5.2    10.0
2020-11-10T23:18:49.708Z write  1    62.0     3.3   176.2   192.9   192.9
2020-11-10T23:18:50.708Z  read  1   263.9     2.5     3.4     5.2     5.8
2020-11-10T23:18:50.708Z write  1    69.0     3.1     3.8     3.9     3.9
2020-11-10T23:18:51.709Z  read  1   263.0     2.5     3.4     4.5     4.7
2020-11-10T23:18:51.709Z write  1    70.0     3.1     3.8     4.5     4.5
2020-11-10T23:18:52.709Z  read  1   271.9     2.4     3.5     4.7     5.5
2020-11-10T23:18:52.709Z write  1    61.0     3.1     3.7     4.2     4.2
2020-11-10T23:18:53.709Z  read  1   272.0     2.5     3.5     4.7     5.0
2020-11-10T23:18:53.709Z write  1    61.0     3.1     3.5     3.9     3.9
2020-11-10T23:18:54.708Z  read  1   260.1     2.4     3.4     4.1     8.4
2020-11-10T23:18:54.708Z write  1    73.0     3.1     3.8     8.9     8.9
2020-11-10T23:18:55.708Z  read  1   280.0     2.4     3.8     4.5     5.0
2020-11-10T23:18:55.708Z write  1    53.0     3.1     3.4     4.5     4.5
2020-11-10T23:18:56.709Z  read  1   252.7     2.5     3.7     5.0     5.2
2020-11-10T23:18:56.709Z write  1    79.9     3.1     3.7     4.5     4.5
2020-11-10T23:18:57.708Z  read  1   269.3     2.5     3.5     4.5     5.2
2020-11-10T23:18:57.708Z write  1    64.1     3.1     3.9     4.5     4.5
2020-11-10T23:18:58.708Z  read  1   263.0     2.4     3.3     3.9     5.2
2020-11-10T23:18:58.708Z write  1    70.0     3.1     3.7     3.8     3.8
2020-11-10T23:18:59.709Z  read  1   262.9     2.5     3.4     3.9     6.8
2020-11-10T23:18:59.709Z write  1    70.0     3.1     4.7     9.4     9.4
2020-11-10T23:19:00.708Z  read  1   268.1     2.4     3.4     5.2     7.6
2020-11-10T23:19:00.708Z write  1    65.0     3.0     3.5     3.8     3.8
2020-11-10T23:19:01.709Z  read  1   263.0     2.4     3.4     5.0     5.2
2020-11-10T23:19:01.709Z write  1    70.0     3.1     3.8     4.5     4.5
2020-11-10T23:19:02.709Z  read  1   265.0     2.5     3.4     3.9     4.2
2020-11-10T23:19:02.709Z write  1    68.0     3.1     3.8     4.5     4.5
2020-11-10T23:19:03.709Z  read  1   274.8     2.4     3.4     4.5    10.0
2020-11-10T23:19:03.709Z write  1    58.0     3.1     4.1     6.0     6.0
2020-11-10T23:19:04.709Z  read  1   268.0     2.5     3.4     4.5     7.1
2020-11-10T23:19:04.709Z write  1    65.0     3.1     3.4     4.1     4.1
2020-11-10T23:19:05.709Z  read  1   260.1     2.4     3.3     4.5     6.6
2020-11-10T23:19:05.709Z write  1    73.0     3.0     4.2     7.3     7.3
2020-11-10T23:19:06.709Z  read  1   268.9     2.4     3.4     3.8     5.8
2020-11-10T23:19:06.709Z write  1    65.0     3.1     3.9     5.0     5.0
2020-11-10T23:19:07.709Z  read  1   275.9     2.4     3.5     5.5     7.9
2020-11-10T23:19:07.709Z write  1    56.0     3.1     3.5     4.7     4.7
2020-11-10T23:19:08.709Z  read  1   272.1     2.4     3.4     5.5     7.6
2020-11-10T23:19:08.709Z write  1    61.0     3.3     3.7     3.9     3.9
2020-11-10T23:19:09.709Z  read  1   257.9     2.5     3.4     3.9     4.1
2020-11-10T23:19:09.709Z write  1    75.0     3.1     3.8     6.8     6.8
2020-11-10T23:19:10.709Z  read  1   264.2     2.4     3.4     5.0     7.9
2020-11-10T23:19:10.709Z write  1    69.0     3.0     3.5    11.5    11.5
2020-11-10T23:19:11.709Z  read  1   263.8     2.4     3.4     3.9     4.5
2020-11-10T23:19:11.709Z write  1    69.0     3.0     3.8     4.1     4.1
2020-11-10T23:19:12.709Z  read  1   266.2     2.4     3.4     4.7     5.0
2020-11-10T23:19:12.709Z write  1    67.0     3.1     3.9     4.2     4.2
2020-11-10T23:19:13.709Z  read  1   260.9     2.4     3.3     4.7     5.2
2020-11-10T23:19:13.709Z write  1    72.0     3.0     3.9     6.6     6.6
2020-11-10T23:19:14.709Z  read  1   269.0     2.4     3.7     4.7     6.6
2020-11-10T23:19:14.709Z write  1    64.0     3.0     3.7     4.1     4.1
2020-11-10T23:19:15.709Z  read  1   277.1     2.2     3.3     4.1     5.8
2020-11-10T23:19:15.709Z write  1    56.0     3.0     3.8     3.9     3.9
2020-11-10T23:19:16.709Z  read  1   271.9     2.4     3.5     5.2     9.4
2020-11-10T23:19:16.709Z write  1    61.0     3.3     3.8     5.5     5.5
2020-11-10T23:19:17.709Z  read  1   269.0     2.4     3.3     4.2     4.7
